Activity,Type,Start,Finish,Details
Feeding,Right breast,"2020-07-15,  12:22 AM","2020-07-15,  12:23 AM",
Feeding,Right breast,"2020-07-15,  12:22 AM","2020-07-15,  12:22 AM",
Feeding,Right breast,"2020-07-15,  12:17 AM","2020-07-15,  12:18 AM",
Feeding,Right breast,"2020-07-15,  12:17 AM","2020-07-15,  12:17 AM",
Feeding,Right breast,"2020-07-15,  12:16 AM","2020-07-15,  12:16 AM",
Feeding,Right breast,"2020-07-14,  11:20 PM","2020-07-14,  11:20 PM",
Diapers,Wet,"2020-07-14,  11:18 PM","2020-07-14,  11:18 PM",
Feeding,Right breast,"2020-07-14,  11:14 PM","2020-07-14,  11:15 PM",
Feeding,Right breast,"2020-07-14,  11:14 PM","2020-07-14,  11:14 PM",
Sleep,,"2020-07-14,  9:44 PM","2020-07-14,  11:02 PM",
Sleep,,"2020-07-14,  9:07 PM","2020-07-14,  9:43 PM",
Feeding,Left breast,"2020-07-14,  8:59 PM","2020-07-14,  9:40 PM",
Feeding,Left breast,"2020-07-14,  8:56 PM","2020-07-14,  8:58 PM",
Feeding,Left breast,"2020-07-14,  8:53 PM","2020-07-14,  8:54 PM",
Leisure,Outdoors,"2020-07-14,  7:39 PM","2020-07-14,  8:42 PM",
Feeding,Right breast,"2020-07-14,  6:09 PM","2020-07-14,  6:38 PM",
Sleep,,"2020-07-14,  6:07 PM","2020-07-14,  6:38 PM",
Feeding,Right breast,"2020-07-14,  6:01 PM","2020-07-14,  6:04 PM",
Diapers,Dirty,"2020-07-14,  5:28 PM","2020-07-14,  5:28 PM",
Feeding,Left breast,"2020-07-14,  4:57 PM","2020-07-14,  4:57 PM",
Feeding,Left breast,"2020-07-14,  4:53 PM","2020-07-14,  4:55 PM",
Feeding,Left breast,"2020-07-14,  4:52 PM","2020-07-14,  4:52 PM",
Diapers,Mixed,"2020-07-14,  3:34 PM","2020-07-14,  3:34 PM",
Feeding,Left breast,"2020-07-14,  3:09 PM","2020-07-14,  3:16 PM",
Sleep,,"2020-07-14,  1:17 PM","2020-07-14,  3:08 PM",
Sleep,,"2020-07-14,  12:50 PM","2020-07-14,  1:07 PM",
Feeding,Right breast,"2020-07-14,  12:33 PM","2020-07-14,  1:03 PM",
Feeding,Right breast,"2020-07-14,  12:30 PM","2020-07-14,  12:31 PM",
Diapers,Wet,"2020-07-14,  12:27 PM","2020-07-14,  12:27 PM",
Feeding,Right breast,"2020-07-14,  12:26 PM","2020-07-14,  12:29 PM",
Diapers,Mixed,"2020-07-14,  10:29 AM","2020-07-14,  10:29 AM",
Sleep,,"2020-07-14,  10:00 AM","2020-07-14,  10:16 AM",
Feeding,Right breast,"2020-07-14,  9:54 AM","2020-07-14,  10:03 AM",
Feeding,Right breast,"2020-07-14,  9:46 AM","2020-07-14,  9:49 AM",
Diapers,Mixed,"2020-07-14,  9:15 AM","2020-07-14,  9:15 AM",
Feeding,Left breast,"2020-07-14,  8:14 AM","2020-07-14,  8:26 AM",
Sleep,,"2020-07-14,  5:23 AM","2020-07-14,  8:13 AM",
Diapers,Mixed,"2020-07-14,  4:19 AM","2020-07-14,  4:19 AM",
Feeding,Right breast,"2020-07-14,  3:41 AM","2020-07-14,  4:06 AM",
Sleep,,"2020-07-14,  2:00 AM","2020-07-14,  4:15 AM",
Feeding,Right breast,"2020-07-14,  1:56 AM","2020-07-14,  2:00 AM",
Feeding,Left breast,"2020-07-14,  12:08 AM","2020-07-14,  12:17 AM",
Feeding,Left breast,"2020-07-13,  10:25 PM","2020-07-13,  10:26 PM",
Sleep,,"2020-07-13,  10:06 PM","2020-07-14,  1:56 AM",
Feeding,Right breast,"2020-07-13,  9:41 PM","2020-07-13,  9:50 PM",
Leisure,Bath time,"2020-07-13,  9:10 PM","2020-07-13,  9:25 PM",
Diapers,Mixed,"2020-07-13,  9:05 PM","2020-07-13,  9:05 PM",
Feeding,Right breast,"2020-07-13,  8:53 PM","2020-07-13,  8:53 PM",
Feeding,Right breast,"2020-07-13,  8:33 PM","2020-07-13,  8:36 PM",
Sleep,,"2020-07-13,  7:25 PM","2020-07-13,  7:56 PM",
Leisure,Outdoors,"2020-07-13,  6:49 PM","2020-07-13,  8:05 PM",
Feeding,Left breast,"2020-07-13,  5:53 PM","2020-07-13,  6:00 PM",
Diapers,Mixed,"2020-07-13,  5:11 PM","2020-07-13,  5:11 PM",
Feeding,Right breast,"2020-07-13,  3:09 PM","2020-07-13,  3:18 PM",
Feeding,Right breast,"2020-07-13,  3:02 PM","2020-07-13,  3:08 PM",
Diapers,Mixed,"2020-07-13,  3:00 PM","2020-07-13,  3:00 PM",
Sleep,,"2020-07-13,  2:17 PM","2020-07-13,  4:28 PM",
Feeding,Right breast,"2020-07-13,  2:13 PM","2020-07-13,  2:17 PM",
Diapers,Mixed,"2020-07-13,  12:33 PM","2020-07-13,  12:33 PM",
Sleep,,"2020-07-13,  11:57 AM","2020-07-13,  12:25 PM",
Feeding,Left breast,"2020-07-13,  11:57 AM","2020-07-13,  12:23 PM",
Feeding,Left breast,"2020-07-13,  11:52 AM","2020-07-13,  11:56 AM",
Feeding,Right breast,"2020-07-13,  10:48 AM","2020-07-13,  10:51 AM",
Feeding,Right breast,"2020-07-13,  10:05 AM","2020-07-13,  10:09 AM",
Diapers,Mixed,"2020-07-13,  10:00 AM","2020-07-13,  10:00 AM",
Sleep,,"2020-07-13,  7:00 AM","2020-07-13,  10:00 AM",
Feeding,Right breast,"2020-07-13,  6:47 AM","2020-07-13,  6:57 AM",
Feeding,Left breast,"2020-07-13,  5:17 AM","2020-07-13,  5:26 AM",
Sleep,,"2020-07-13,  5:17 AM","2020-07-13,  6:45 AM",
Feeding,Left breast,"2020-07-13,  2:52 AM","2020-07-13,  3:01 AM",
Sleep,,"2020-07-12,  11:14 PM","2020-07-13,  5:15 AM",
Feeding,Right breast,"2020-07-12,  11:08 PM","2020-07-12,  11:29 PM",
Feeding,Right breast,"2020-07-12,  11:04 PM","2020-07-12,  11:05 PM",
Feeding,Right breast,"2020-07-12,  11:00 PM","2020-07-12,  11:03 PM",
Feeding,Right breast,"2020-07-12,  10:55 PM","2020-07-12,  11:00 PM",
Sleep,,"2020-07-12,  10:15 PM","2020-07-12,  10:30 PM",
Sleep,,"2020-07-12,  9:07 PM","2020-07-12,  9:38 PM",
Feeding,Left breast,"2020-07-12,  8:04 PM","2020-07-12,  8:04 PM",
Feeding,Left breast,"2020-07-12,  8:00 PM","2020-07-12,  8:03 PM",
Feeding,Left breast,"2020-07-12,  7:57 PM","2020-07-12,  8:00 PM",
Feeding,Left breast,"2020-07-12,  7:56 PM","2020-07-12,  7:57 PM",
Leisure,Outdoors,"2020-07-12,  7:13 PM","2020-07-12,  9:42 PM",
Sleep,,"2020-07-12,  6:17 PM","2020-07-12,  6:29 PM",
Diapers,Wet,"2020-07-12,  5:29 PM","2020-07-12,  5:29 PM",
Sleep,,"2020-07-12,  4:21 PM","2020-07-12,  5:00 PM",
Feeding,Right breast,"2020-07-12,  4:12 PM","2020-07-12,  4:45 PM",
Feeding,Right breast,"2020-07-12,  4:11 PM","2020-07-12,  4:12 PM",
Diapers,Mixed,"2020-07-12,  3:43 PM","2020-07-12,  3:43 PM",
Feeding,Right breast,"2020-07-12,  3:10 PM","2020-07-12,  3:11 PM",
Feeding,Right breast,"2020-07-12,  3:08 PM","2020-07-12,  3:09 PM",
Feeding,Right breast,"2020-07-12,  3:05 PM","2020-07-12,  3:07 PM",
Diapers,Wet,"2020-07-12,  1:05 PM","2020-07-12,  1:05 PM",
Feeding,Left breast,"2020-07-12,  12:39 PM","2020-07-12,  12:49 PM",
Feeding,Right breast,"2020-07-12,  9:54 AM","2020-07-12,  10:01 AM",
Sleep,,"2020-07-12,  9:43 AM","2020-07-12,  12:50 PM",
Feeding,Right breast,"2020-07-12,  9:34 AM","2020-07-12,  9:41 AM",
Feeding,Right breast,"2020-07-12,  9:30 AM","2020-07-12,  9:31 AM",
Diapers,Dirty,"2020-07-12,  9:00 AM","2020-07-12,  9:00 AM",
Diapers,Mixed,"2020-07-12,  8:29 AM","2020-07-12,  8:29 AM",
Sleep,,"2020-07-12,  7:50 AM","2020-07-12,  8:03 AM",
Feeding,Left breast,"2020-07-12,  7:41 AM","2020-07-12,  7:55 AM",
Sleep,,"2020-07-12,  4:27 AM","2020-07-12,  7:34 AM",
Feeding,Right breast,"2020-07-12,  4:23 AM","2020-07-12,  4:26 AM",
Feeding,Right breast,"2020-07-12,  4:16 AM","2020-07-12,  4:23 AM",
Sleep,,"2020-07-12,  3:10 AM","2020-07-12,  4:15 AM",
Diapers,Mixed,"2020-07-12,  2:44 AM","2020-07-12,  2:44 AM",
Feeding,Right breast,"2020-07-12,  2:13 AM","2020-07-12,  2:14 AM",
Feeding,Left breast,"2020-07-12,  1:45 AM","2020-07-12,  1:56 AM",
Feeding,Left breast,"2020-07-12,  12:09 AM","2020-07-12,  12:15 AM",
Feeding,Right breast,"2020-07-11,  10:00 PM","2020-07-11,  10:26 PM",
Feeding,Right breast,"2020-07-11,  9:57 PM","2020-07-11,  9:58 PM",
Sleep,,"2020-07-11,  9:56 PM","2020-07-12,  1:44 AM",
Diapers,Wet,"2020-07-11,  9:54 PM","2020-07-11,  9:54 PM",
Feeding,Right breast,"2020-07-11,  9:51 PM","2020-07-11,  9:55 PM",
Feeding,Right breast,"2020-07-11,  9:48 PM","2020-07-11,  9:49 PM",
Feeding,Right breast,"2020-07-11,  9:45 PM","2020-07-11,  9:48 PM",
Feeding,Right breast,"2020-07-11,  9:44 PM","2020-07-11,  9:45 PM",
Leisure,Bath time,"2020-07-11,  9:26 PM","2020-07-11,  9:43 PM",
Sleep,,"2020-07-11,  7:03 PM","2020-07-11,  7:17 PM",
Diapers,Wet,"2020-07-11,  6:44 PM","2020-07-11,  6:44 PM",
Feeding,Left breast,"2020-07-11,  6:44 PM","2020-07-11,  7:13 PM",
Growth,Head,"2020-07-11,  6:15 PM","2020-07-11,  6:15 PM",43cm
Growth,Height,"2020-07-11,  6:14 PM","2020-07-11,  6:14 PM",69.5cm
Diapers,Mixed,"2020-07-11,  4:00 PM","2020-07-11,  4:00 PM",
Feeding,Right breast,"2020-07-11,  3:40 PM","2020-07-11,  3:57 PM",
Sleep,,"2020-07-11,  3:21 PM","2020-07-11,  3:57 PM",
Feeding,Right breast,"2020-07-11,  3:17 PM","2020-07-11,  3:18 PM",
Feeding,Right breast,"2020-07-11,  3:15 PM","2020-07-11,  3:16 PM",
Feeding,Right breast,"2020-07-11,  3:14 PM","2020-07-11,  3:15 PM",
Feeding,Right breast,"2020-07-11,  3:13 PM","2020-07-11,  3:13 PM",
Feeding,Right breast,"2020-07-11,  3:11 PM","2020-07-11,  3:12 PM",
Diapers,Wet,"2020-07-11,  2:29 PM","2020-07-11,  2:29 PM",
Sleep,,"2020-07-11,  1:07 PM","2020-07-11,  1:35 PM",
Feeding,Left breast,"2020-07-11,  12:55 PM","2020-07-11,  1:22 PM",
Diapers,Dirty,"2020-07-11,  11:04 AM","2020-07-11,  11:04 AM",
Sleep,,"2020-07-11,  11:04 AM","2020-07-11,  12:54 PM",
Diapers,Mixed,"2020-07-11,  10:33 AM","2020-07-11,  10:33 AM",
Sleep,,"2020-07-11,  10:17 AM","2020-07-11,  10:26 AM",
Feeding,Right breast,"2020-07-11,  9:51 AM","2020-07-11,  10:26 AM",
Diapers,Wet,"2020-07-11,  9:49 AM","2020-07-11,  9:49 AM",
Feeding,Right breast,"2020-07-11,  9:49 AM","2020-07-11,  9:51 AM",
Feeding,Right breast,"2020-07-11,  8:32 AM","2020-07-11,  8:38 AM",
Diapers,Mixed,"2020-07-11,  8:15 AM","2020-07-11,  8:15 AM",
Feeding,Left breast,"2020-07-11,  7:50 AM","2020-07-11,  7:57 AM",
Sleep,,"2020-07-11,  5:04 AM","2020-07-11,  7:45 AM",
Diapers,Mixed,"2020-07-11,  4:55 AM","2020-07-11,  4:55 AM",
Feeding,Right breast,"2020-07-11,  4:07 AM","2020-07-11,  4:21 AM",
Feeding,Left breast,"2020-07-11,  2:01 AM","2020-07-11,  2:26 AM",
Feeding,Right breast,"2020-07-10,  11:44 PM","2020-07-10,  11:54 PM",
Sleep,,"2020-07-10,  9:54 PM","2020-07-11,  4:40 AM",
Feeding,Left breast,"2020-07-10,  9:40 PM","2020-07-10,  9:43 PM",
Feeding,Left breast,"2020-07-10,  9:39 PM","2020-07-10,  9:39 PM",
Feeding,Left breast,"2020-07-10,  9:30 PM","2020-07-10,  9:35 PM",
Growth,Weight,"2020-07-10,  9:28 PM","2020-07-10,  9:28 PM",7.2kg
Feeding,Left breast,"2020-07-10,  9:27 PM","2020-07-10,  9:29 PM",
Leisure,Bath time,"2020-07-10,  9:00 PM","2020-07-10,  9:15 PM",
Diapers,Wet,"2020-07-10,  9:00 PM","2020-07-10,  9:00 PM",
Feeding,Right breast,"2020-07-10,  7:47 PM","2020-07-10,  7:49 PM",
Sleep,,"2020-07-10,  7:28 PM","2020-07-10,  7:50 PM",
Feeding,Right breast,"2020-07-10,  7:22 PM","2020-07-10,  7:46 PM",
Feeding,Right breast,"2020-07-10,  7:18 PM","2020-07-10,  7:21 PM",
Diapers,Dirty,"2020-07-10,  6:36 PM","2020-07-10,  6:36 PM",
Feeding,Right breast,"2020-07-10,  6:09 PM","2020-07-10,  6:10 PM",
Feeding,Right breast,"2020-07-10,  6:06 PM","2020-07-10,  6:09 PM",
Sleep,,"2020-07-10,  4:51 PM","2020-07-10,  5:22 PM",
Leisure,Outdoors,"2020-07-10,  3:36 PM","2020-07-10,  5:40 PM",
Diapers,Mixed,"2020-07-10,  2:45 PM","2020-07-10,  2:45 PM",
Feeding,Left breast,"2020-07-10,  2:17 PM","2020-07-10,  2:21 PM",
Feeding,Left breast,"2020-07-10,  2:15 PM","2020-07-10,  2:16 PM",
Feeding,Left breast,"2020-07-10,  2:09 PM","2020-07-10,  2:14 PM",
Sleep,,"2020-07-10,  2:06 PM","2020-07-10,  2:32 PM",
Feeding,Left breast,"2020-07-10,  2:00 PM","2020-07-10,  2:06 PM",
Feeding,Left breast,"2020-07-10,  1:59 PM","2020-07-10,  2:00 PM",
Feeding,Left breast,"2020-07-10,  1:58 PM","2020-07-10,  1:59 PM",
Feeding,Left breast,"2020-07-10,  1:53 PM","2020-07-10,  1:54 PM",
Feeding,Left breast,"2020-07-10,  1:06 PM","2020-07-10,  1:07 PM",
Diapers,Mixed,"2020-07-10,  12:18 PM","2020-07-10,  12:18 PM",
Feeding,Right breast,"2020-07-10,  11:39 AM","2020-07-10,  11:45 AM",
Sleep,,"2020-07-10,  11:20 AM","2020-07-10,  11:45 AM",
Feeding,Right breast,"2020-07-10,  11:12 AM","2020-07-10,  11:39 AM",
Diapers,Mixed,"2020-07-10,  10:30 AM","2020-07-10,  10:30 AM",
Feeding,Right breast,"2020-07-10,  10:30 AM","2020-07-10,  10:31 AM",
Feeding,Left breast,"2020-07-10,  10:07 AM","2020-07-10,  10:16 AM",
Feeding,Left breast,"2020-07-10,  9:30 AM","2020-07-10,  9:32 AM",
Diapers,Mixed,"2020-07-10,  9:27 AM","2020-07-10,  9:27 AM",
Feeding,Left breast,"2020-07-10,  9:27 AM","2020-07-10,  9:30 AM",
Feeding,Left breast,"2020-07-10,  9:25 AM","2020-07-10,  9:26 AM",
Sleep,,"2020-07-10,  5:47 AM","2020-07-10,  8:40 AM",
Feeding,Right breast,"2020-07-10,  5:29 AM","2020-07-10,  5:56 AM",
Sleep,,"2020-07-10,  4:17 AM","2020-07-10,  5:25 AM",
Feeding,Left breast,"2020-07-10,  3:56 AM","2020-07-10,  3:58 AM",
Feeding,Left breast,"2020-07-10,  3:53 AM","2020-07-10,  3:55 AM",
Feeding,Left breast,"2020-07-10,  3:43 AM","2020-07-10,  3:43 AM",
Diapers,Mixed,"2020-07-10,  3:36 AM","2020-07-10,  3:36 AM",
Feeding,Left breast,"2020-07-10,  3:05 AM","2020-07-10,  3:18 AM",
Sleep,,"2020-07-09,  10:34 PM","2020-07-10,  3:23 AM",
Feeding,Right breast,"2020-07-09,  10:21 PM","2020-07-09,  11:01 PM",
Sleep,,"2020-07-09,  9:23 PM","2020-07-09,  10:20 PM",
Feeding,Left breast,"2020-07-09,  9:16 PM","2020-07-09,  9:23 PM",
Feeding,Left breast,"2020-07-09,  9:11 PM","2020-07-09,  9:11 PM",
Feeding,Left breast,"2020-07-09,  9:10 PM","2020-07-09,  9:10 PM",
Feeding,Left breast,"2020-07-09,  9:10 PM","2020-07-09,  9:10 PM",
Feeding,Left breast,"2020-07-09,  9:09 PM","2020-07-09,  9:09 PM",
Feeding,Left breast,"2020-07-09,  9:07 PM","2020-07-09,  9:09 PM",
Feeding,Left breast,"2020-07-09,  9:02 PM","2020-07-09,  9:05 PM",
Feeding,Left breast,"2020-07-09,  9:01 PM","2020-07-09,  9:02 PM",
Feeding,Left breast,"2020-07-09,  8:59 PM","2020-07-09,  8:59 PM",
Feeding,Left breast,"2020-07-09,  8:57 PM","2020-07-09,  8:57 PM",
Diapers,Wet,"2020-07-09,  8:55 PM","2020-07-09,  8:55 PM",
Feeding,Left breast,"2020-07-09,  8:55 PM","2020-07-09,  8:55 PM",
Feeding,Left breast,"2020-07-09,  8:23 PM","2020-07-09,  8:25 PM",
Feeding,Left breast,"2020-07-09,  8:20 PM","2020-07-09,  8:22 PM",
Feeding,Left breast,"2020-07-09,  8:18 PM","2020-07-09,  8:20 PM",
Sleep,,"2020-07-09,  7:20 PM","2020-07-09,  7:51 PM",
Leisure,Outdoors,"2020-07-09,  6:20 PM","2020-07-09,  7:49 PM",
Diapers,Wet,"2020-07-09,  6:15 PM","2020-07-09,  6:15 PM",
Diapers,Mixed,"2020-07-09,  5:33 PM","2020-07-09,  5:33 PM",
Sleep,,"2020-07-09,  4:48 PM","2020-07-09,  5:09 PM",
Feeding,Right breast,"2020-07-09,  4:44 PM","2020-07-09,  5:06 PM",
Feeding,Right breast,"2020-07-09,  4:42 PM","2020-07-09,  4:43 PM",
Feeding,Right breast,"2020-07-09,  4:38 PM","2020-07-09,  4:41 PM",
Feeding,Right breast,"2020-07-09,  3:54 PM","2020-07-09,  3:54 PM",
Feeding,Right breast,"2020-07-09,  3:18 PM","2020-07-09,  3:19 PM",
Feeding,Right breast,"2020-07-09,  3:18 PM","2020-07-09,  3:18 PM",
Feeding,Right breast,"2020-07-09,  3:14 PM","2020-07-09,  3:16 PM",
Diapers,Wet,"2020-07-09,  2:56 PM","2020-07-09,  2:56 PM",
Feeding,Left breast,"2020-07-09,  1:55 PM","2020-07-09,  2:21 PM",
Sleep,,"2020-07-09,  1:45 PM","2020-07-09,  2:25 PM",
Feeding,Left breast,"2020-07-09,  1:38 PM","2020-07-09,  1:53 PM",
Feeding,Left breast,"2020-07-09,  1:37 PM","2020-07-09,  1:38 PM",
Feeding,Left breast,"2020-07-09,  1:32 PM","2020-07-09,  1:37 PM",
Sleep,,"2020-07-09,  11:16 AM","2020-07-09,  12:06 PM",
Feeding,Right breast,"2020-07-09,  11:11 AM","2020-07-09,  11:28 AM",
Feeding,Right breast,"2020-07-09,  11:07 AM","2020-07-09,  11:07 AM",
Diapers,Mixed,"2020-07-09,  11:05 AM","2020-07-09,  11:05 AM",
Sleep,,"2020-07-09,  9:53 AM","2020-07-09,  10:20 AM",
Feeding,Left breast,"2020-07-09,  9:46 AM","2020-07-09,  10:23 AM",
Diapers,Mixed,"2020-07-09,  8:27 AM","2020-07-09,  8:27 AM",
Sleep,,"2020-07-09,  7:35 AM","2020-07-09,  8:13 AM",
Feeding,Right breast,"2020-07-09,  7:21 AM","2020-07-09,  7:47 AM",
Diapers,Mixed,"2020-07-09,  7:00 AM","2020-07-09,  7:00 AM",
Sleep,,"2020-07-09,  5:38 AM","2020-07-09,  6:40 AM",
Feeding,Left breast,"2020-07-09,  5:35 AM","2020-07-09,  6:00 AM",
Feeding,Right breast,"2020-07-09,  2:08 AM","2020-07-09,  2:23 AM",
Feeding,Left breast,"2020-07-09,  12:38 AM","2020-07-09,  1:02 AM",
Sleep,,"2020-07-09,  12:31 AM","2020-07-09,  5:35 AM",
Feeding,Left breast,"2020-07-09,  12:24 AM","2020-07-09,  12:32 AM",
Feeding,Left breast,"2020-07-09,  12:20 AM","2020-07-09,  12:21 AM",
Feeding,Left breast,"2020-07-09,  12:19 AM","2020-07-09,  12:19 AM",
Diapers,Mixed,"2020-07-08,  11:50 PM","2020-07-08,  11:50 PM",
Sleep,,"2020-07-08,  9:19 PM","2020-07-08,  11:41 PM",
Feeding,Right breast,"2020-07-08,  9:14 PM","2020-07-08,  9:37 PM",
Feeding,Right breast,"2020-07-08,  9:10 PM","2020-07-08,  9:13 PM",
Feeding,Right breast,"2020-07-08,  9:02 PM","2020-07-08,  9:03 PM",
Feeding,Right breast,"2020-07-08,  9:00 PM","2020-07-08,  9:00 PM",
Feeding,Right breast,"2020-07-08,  8:56 PM","2020-07-08,  8:56 PM",
Sleep,,"2020-07-08,  8:29 PM","2020-07-08,  8:35 PM",
Feeding,Left breast,"2020-07-08,  7:02 PM","2020-07-08,  7:02 PM",
Feeding,Left breast,"2020-07-08,  6:58 PM","2020-07-08,  7:00 PM",
Feeding,Left breast,"2020-07-08,  6:57 PM","2020-07-08,  6:58 PM",
Feeding,Left breast,"2020-07-08,  6:53 PM","2020-07-08,  6:57 PM",
Leisure,Bath time,"2020-07-08,  6:34 PM","2020-07-08,  6:50 PM",
Diapers,Wet,"2020-07-08,  6:30 PM","2020-07-08,  6:30 PM",
Feeding,Left breast,"2020-07-08,  6:19 PM","2020-07-08,  6:20 PM",
Feeding,Left breast,"2020-07-08,  5:52 PM","2020-07-08,  5:55 PM",
Diapers,Mixed,"2020-07-08,  5:00 PM","2020-07-08,  5:00 PM",
Feeding,Right breast,"2020-07-08,  2:55 PM","2020-07-08,  3:13 PM",
Sleep,,"2020-07-08,  2:49 PM","2020-07-08,  4:54 PM",
Feeding,Right breast,"2020-07-08,  2:45 PM","2020-07-08,  2:46 PM",
Feeding,Right breast,"2020-07-08,  2:42 PM","2020-07-08,  2:43 PM",
Feeding,Right breast,"2020-07-08,  2:28 PM","2020-07-08,  2:28 PM",
Feeding,Right breast,"2020-07-08,  2:25 PM","2020-07-08,  2:25 PM",
Feeding,Right breast,"2020-07-08,  2:19 PM","2020-07-08,  2:22 PM",
Sleep,,"2020-07-08,  12:28 PM","2020-07-08,  12:55 PM",
Feeding,Left breast,"2020-07-08,  12:11 PM","2020-07-08,  12:51 PM",
Feeding,Left breast,"2020-07-08,  12:06 PM","2020-07-08,  12:06 PM",
Feeding,Left breast,"2020-07-08,  11:20 AM","2020-07-08,  11:21 AM",
Diapers,Wet,"2020-07-08,  10:53 AM","2020-07-08,  10:53 AM",
Feeding,Left breast,"2020-07-08,  10:53 AM","2020-07-08,  11:00 AM",
Sleep,,"2020-07-08,  9:55 AM","2020-07-08,  10:25 AM",
Feeding,Left breast,"2020-07-08,  9:15 AM","2020-07-08,  9:15 AM",
Feeding,Left breast,"2020-07-08,  9:06 AM","2020-07-08,  9:07 AM",
Feeding,Left breast,"2020-07-08,  8:47 AM","2020-07-08,  8:49 AM",
Feeding,Right breast,"2020-07-08,  8:25 AM","2020-07-08,  8:25 AM",
Feeding,Right breast,"2020-07-08,  8:24 AM","2020-07-08,  8:24 AM",
Diapers,Mixed,"2020-07-08,  8:21 AM","2020-07-08,  8:21 AM",
Feeding,Right breast,"2020-07-08,  8:21 AM","2020-07-08,  8:23 AM",
Feeding,Right breast,"2020-07-08,  5:37 AM","2020-07-08,  5:56 AM",
Feeding,Left breast,"2020-07-08,  2:38 AM","2020-07-08,  2:44 AM",
Sleep,,"2020-07-08,  2:34 AM","2020-07-08,  8:00 AM",
Feeding,Left breast,"2020-07-08,  2:34 AM","2020-07-08,  2:36 AM",
Feeding,Left breast,"2020-07-08,  2:24 AM","2020-07-08,  2:34 AM",
Feeding,Left breast,"2020-07-08,  2:22 AM","2020-07-08,  2:24 AM",
Feeding,Left breast,"2020-07-08,  2:21 AM","2020-07-08,  2:22 AM",
Feeding,Left breast,"2020-07-08,  2:17 AM","2020-07-08,  2:20 AM",
Feeding,Left breast,"2020-07-08,  2:14 AM","2020-07-08,  2:14 AM",
Feeding,Left breast,"2020-07-08,  2:12 AM","2020-07-08,  2:13 AM",
Diapers,Mixed,"2020-07-08,  1:59 AM","2020-07-08,  1:59 AM",
Feeding,Left breast,"2020-07-08,  1:42 AM","2020-07-08,  1:48 AM",
Feeding,Right breast,"2020-07-07,  11:16 PM","2020-07-07,  11:33 PM",
Sleep,,"2020-07-07,  9:32 PM","2020-07-08,  1:50 AM",
Feeding,Left breast,"2020-07-07,  9:08 PM","2020-07-07,  9:13 PM",
Sleep,,"2020-07-07,  9:06 PM","2020-07-07,  9:25 PM",
Feeding,Left breast,"2020-07-07,  9:00 PM","2020-07-07,  9:03 PM",
Feeding,Left breast,"2020-07-07,  8:52 PM","2020-07-07,  8:53 PM",
Feeding,Left breast,"2020-07-07,  8:45 PM","2020-07-07,  8:50 PM",
Leisure,Outdoors,"2020-07-07,  7:43 PM","2020-07-07,  8:44 PM",
Sleep,,"2020-07-07,  6:23 PM","2020-07-07,  6:56 PM",
Feeding,Right breast,"2020-07-07,  6:22 PM","2020-07-07,  6:56 PM",
Feeding,Right breast,"2020-07-07,  6:17 PM","2020-07-07,  6:18 PM",
Feeding,Right breast,"2020-07-07,  6:16 PM","2020-07-07,  6:16 PM",
Feeding,Right breast,"2020-07-07,  6:15 PM","2020-07-07,  6:15 PM",
Feeding,Right breast,"2020-07-07,  6:13 PM","2020-07-07,  6:15 PM",
Diapers,Mixed,"2020-07-07,  5:00 PM","2020-07-07,  5:00 PM",
Sleep,,"2020-07-07,  3:56 PM","2020-07-07,  4:30 PM",
Feeding,Left breast,"2020-07-07,  3:47 PM","2020-07-07,  4:10 PM",
Sleep,,"2020-07-07,  1:40 PM","2020-07-07,  3:45 PM",
Diapers,Mixed,"2020-07-07,  1:10 PM","2020-07-07,  1:10 PM",
Sleep,,"2020-07-07,  12:20 PM","2020-07-07,  12:42 PM",
Feeding,Right breast,"2020-07-07,  12:20 PM","2020-07-07,  12:37 PM",
Feeding,Right breast,"2020-07-07,  12:05 PM","2020-07-07,  12:10 PM",
Diapers,Mixed,"2020-07-07,  11:20 AM","2020-07-07,  11:20 AM",
Sleep,,"2020-07-07,  10:06 AM","2020-07-07,  10:45 AM",
Feeding,Left breast,"2020-07-07,  9:58 AM","2020-07-07,  10:35 AM",
Feeding,Left breast,"2020-07-07,  8:51 AM","2020-07-07,  8:52 AM",
Feeding,Left breast,"2020-07-07,  8:50 AM","2020-07-07,  8:51 AM",
Feeding,Left breast,"2020-07-07,  8:43 AM","2020-07-07,  8:46 AM",
Feeding,Left breast,"2020-07-07,  8:38 AM","2020-07-07,  8:42 AM",
Diapers,Mixed,"2020-07-07,  8:38 AM","2020-07-07,  8:38 AM",
Feeding,Right breast,"2020-07-07,  5:03 AM","2020-07-07,  5:40 AM",
Sleep,,"2020-07-07,  2:01 AM","2020-07-07,  8:20 AM",
Diapers,Mixed,"2020-07-07,  1:58 AM","2020-07-07,  1:58 AM",
Diapers,Mixed,"2020-07-07,  1:42 AM","2020-07-07,  1:42 AM",
Feeding,Left breast,"2020-07-07,  12:33 AM","2020-07-07,  12:55 AM",
Sleep,,"2020-07-06,  10:23 PM","2020-07-07,  1:25 AM",
Feeding,Right breast,"2020-07-06,  10:09 PM","2020-07-06,  10:23 PM",
Feeding,Right breast,"2020-07-06,  10:05 PM","2020-07-06,  10:09 PM",
Sleep,,"2020-07-06,  9:00 PM","2020-07-06,  9:42 PM",
Feeding,Right breast,"2020-07-06,  8:27 PM","2020-07-06,  8:31 PM",
